nameID,movieID
23729,285156
23739,189762
23739,294196
23739,5620074
23739,209859
23741,11304740
23741,151310
23741,831821
23741,366917
23747,53025
23747,57485
23747,131526
23747,68206
23752,4127548
23752,3108658
23752,456122
23752,258413
23753,1828148
23753,251503
23753,414356
23753,119815
23754,104258
23754,306432
23754,336621
23754,107116
23755,482123
23755,281670
23755,131312
23755,184271
23758,80004
23758,
23758,
23758,
23761,410532
23761,1564981
23761,27182743
23761,285800
23764,144046
23764,209817
23764,67705
23764,138267
23766,80787
23766,221340
23766,221339
23766,250913
23768,122732
23768,806879
23768,98902
23768,1864189
23793,117644
23793,1699236
23793,
23793,
23800,155608
23800,159810
23800,4541660
23800,
23802,115994
23802,213346
23802,264317
23802,93601
23805,124312
23805,215163
23805,780587
23805,118239
23810,359556
23810,279305
23810,2020070
23810,109125
23813,30398
23813,45010
23813,40292
23813,178228
23814,430467
23814,134061
23814,54285
23814,33431
23817,87657
23817,273610
23817,178927
23817,156083
23832,401383
23832,2278388
23832,408306
23832,830515
23836,352150
23836,15101702
23836,69625
23836,8344556
23837,112715
23837,139239
23837,118607
23837,384642
23838,253839
23838,189547
23838,112797
23838,160027
23839,2298990
23839,14989778
23839,373801
23839,156166
23841,47570
23841,1294918
23841,
23841,
23849,1119176
23849,94481
23849,3894058
23849,1442566
23855,1242750
23855,1795056
23855,1794902
23855,33423109
23858,277044
23858,316566
23858,115953
23858,876563
23859,103327
23859,3852414
23859,8629756
23859,101063
23862,61868
23862,55630
23862,156214
23862,185072
23866,43265
23866,41546
23866,64462
23866,129016
23868,77451
23868,67183
23868,265690
23868,82644
23870,164947
23870,
23870,
23870,
23880,10089154
23880,159473
23880,333194
23880,166081
23882,13264690
23882,11410196
23882,11864850
23882,6153458
23883,2148678
23883,297792
23883,281664
23883,299515
23884,46415
23884,45496
23884,46998
23884,168694
23885,116908
23885,318883
23885,120620
23885,120570
23894,19655
23894,36046
23894,122736
23894,127047
23900,1289491
23900,377980
23900,168296
23900,55243
23901,8897388
23901,300324
23901,5341032
23901,419786
23907,122139
23907,25913
23907,
23907,
23911,119167
23911,3421186
23911,896679
23911,89972
23913,2074027
23913,1491939
23913,2184098
23913,4282466
23921,230906
23921,3845758
23921,
23921,
23923,216651
23923,452130
23923,302109
23923,2495264
23924,117876
23924,205451
23924,1355642
23924,159182
23925,185119
23925,84458
23925,68792
23925,140646
23926,90370
23926,84716
23926,251960
23926,112460
23927,1608290
23927,1228705
23927,1921149
23927,184090
23928,121721
23928,
23928,
23928,
23929,98143
23929,90192
23929,100139
23929,104115
23940,1320082
23940,280653
23940,1465487
23940,2353767
23943,86852
23943,92971
23943,120067
23943,93266
23949,45605
23949,154372
23949,187578
23949,218149
23954,214238
23954,806989
23954,101613
23954,111598
23961,35723457
23961,181824
23961,188998
23961,2404868
23963,43599
23963,330121
23963,52447
23963,1062163
23964,109185
23964,2292839
23964,
23964,
23966,1023452
23966,1023473
23966,30247029
23966,1023471
23968,261789
23968,122859
23968,123023
23968,261702
23970,174481
23970,9856336
23970,842675
23970,1692131
23974,212893
23974,195206
23974,228708
23974,241474
23986,331732
23986,300815
23986,10558986
23986,210443
23993,2887114
23993,1781724
23993,757081
23993,260634
23996,178657
23996,139948
23996,178286
23996,178332
23999,205651
23999,209717
23999,138225
23999,138262
24001,180973
24001,194329
24001,186892
24001,
24004,1020929
24004,263769
24004,1872234
24004,
24009,444279
24009,13535396
24009,240584
24009,423994
24013,89297
24013,327206
24013,1252605
24013,418420
24015,492869
24015,2072993
24015,237004
24015,115999
24022,145612
24022,149440
24022,177016
24022,205651
24024,45263
24024,49696
24024,37970
24024,138758
24025,174429
24025,164606
24025,68581
24025,62535
24027,208657
24027,44866
24027,38625
24027,37676
24031,241259
24031,5038504
24031,238180
24031,5288732
24040,1648216
24040,903748
24040,423686
24040,1928200
24042,475259
24042,2404916
24042,455275
24042,316740
24045,347048
24045,1223934
24045,211610
24045,162426
24046,189844
24046,63319
24046,63482
24046,62904
24053,65570
24053,66907
24053,66900
24053,69943
24056,115285
24056,193774
24056,372122
24056,158552
24061,128962
24061,154264
24061,154700
24061,154312
24063,391681
24063,2820336
24063,236903
24063,187650
24064,923875
24064,57913
24064,497861
24064,11974324
24068,219570
24068,218957
24068,43438
24068,180584
24073,38394
24073,59570
24073,39205
24073,39918
24091,80678
24091,112073
24091,471059
24091,387533
24095,170197
24095,274463
24095,49828
24095,174909
24096,106564
24096,99862
24096,92256
24096,5733364
24102,441548
24102,336452
24102,107165
24102,3393022
24104,1291550
24104,773192
24104,1255969
24104,345045
24110,57091
24110,34008
24110,37900
24110,45767
24113,2195885
24113,166103
24113,2083978
24113,317498
24114,1090782
24114,365719
24114,410162
24114,279937
24119,204946
24119,265773
24119,26685977
24119,256278
24120,93072
24120,42593
24120,69497
24120,58834
24127,85627
24127,61500
24127,69019
24127,74083
24130,97737
24130,85627
24130,74083
24130,70552
24137,70680
24137,
24137,
24137,
24148,88247
24148,9612680
24148,5071412
24148,7662316
24151,1859650
24151,126320
24151,86779
24151,135007
24152,132607
24152,82883
24152,81800
24152,96759
24155,53779
24155,45274
24155,40522
24155,37890
24157,1369743
24157,1063369
24157,311494
24157,45882
24169,14807078
24169,15565510
24169,10060094
24169,19499664
24173,1521782
24173,5496308
24173,3044236
24173,14071658
24177,21309
24177,193811
24177,47659
24177,45122
24178,18945
24178,
24178,
24178,
24179,82642
24179,807724
24179,2865074
24179,116713
24180,280419
24180,
24180,
24180,
24182,70358
24182,152718
24182,76368
24182,73170
24184,78284
24184,62570
24184,1688377
24184,69565
24185,907656
24185,280419
24185,1343738
24185,
24188,1809398
24188,465188
24188,286516
24188,6137734
24202,117185
24202,8191736
24202,117367
24202,6180106
24206,15421208
24206,11027722
24206,5765146
24206,31598564
24213,56555
24213,26471
24213,36988
24213,36832
24227,297620
24227,2777882
24227,889154
24227,1064899
24228,9756000
24228,302447
24228,459702
24228,943381
24234,209734
24234,197722
24234,197336
24234,194854
24238,69570
24238,64804
24238,
24238,
24241,10851
24241,9885
24241,190992
24241,
24243,182503
24243,72148
24243,287160
24243,15247840
24254,38302
24254,37213
24254,154026
24254,137947
24259,3046014
24259,309432
24259,2922076
24259,308842
24261,124312
24261,96325
24261,227896
24261,287749
24263,15557314
24263,259605
24263,259263
24263,155487
24264,787042
24264,787129
24264,1342355
24264,268714
24269,
24269,
24269,
24269,
24273,2131447
24273,66476
24273,29472386
24273,58796
24274,243036
24274,86793
24274,
24274,
24277,265013
24277,192667
24277,279956
24277,413145
24279,215750
24279,237592
24279,282467
24279,129993
24282,68334
24282,
24282,
24282,
24283,164254
24283,806910
24283,198605
24283,402662
24285,125898
24285,
24285,
24285,
24297,275668
24297,60956
24297,57280
24297,60164
24302,319887
24302,352482
24302,309432
24302,320736
24308,7853324
24308,367868
24308,114528
24308,3460704
24309,115654
24309,
24309,
24309,
24310,99479
24310,3721256
24310,279064
24310,287826
24313,365763
24313,83888
24313,88636
24313,63611
24314,37855
24314,25604
24314,1333660
24314,57119
24315,55018
24315,63385
24315,60665
24315,53318
24318,1233195
24318,64724
24318,203161
24318,55779
24319,74042
24319,98932
24319,83395
24319,88618
24320,42278
24320,43554
24320,44452
24320,
24322,32356
24322,36694
24322,134309
24322,32059
24325,415245
24325,388987
24325,415361
24325,118094
24328,159876
24328,410387
24328,3311146
24328,297626
24331,47924
24331,49028
24331,47568
24331,51020
24343,261542
24343,256201
24343,256370
24343,
24350,79367
24350,86491
24350,103671
24350,85236
24358,48280
24358,53285
24358,58331
24358,57546
24361,258358
24361,354140
24361,51521
24361,53288
24365,72129
24365,65573
24365,188954
24365,12637736
24372,128841
24372,123316
24372,62607
24372,129764
24375,1600739
24375,4718990
24375,1538417
24375,15071060
24377,806910
24377,9018960
24377,2650978
24377,5584732
24380,81335
24380,242529
24380,132677
24380,2351391
24388,80736
24388,83144
24388,103303
24388,88979
24389,197078
24389,139593
24389,123778
24389,82078
24390,160041
24390,142465
24390,903815
24390,186622
24391,117060
24391,78346
24391,146316
24391,80684
24392,57924
24392,44854
24392,60702
24392,1327023
24395,83392
24395,53494
24395,1380837
24395,88490
24396,374463
24396,298506
24396,296761
24396,1152651
24398,158371
24398,205779
24398,206290
24398,96063
24400,217775
24400,3698938
24400,40053
24400,414004
24404,248654
24404,206226
24404,127723
24404,386117
24409,91781
24409,88075
24409,159544
24409,163324
24421,185906
24421,317874
24421,160410
24421,202881
24425,935095
24425,10437218
24425,117891
24425,165494
24429,93484
24429,90097
24429,1424979
24429,297701
24436,91839
24436,136713
24436,114652
24436,873620
24445,313734
24445,127254
24445,
24445,
24460,71129
24460,70417
24460,65618
24460,188071
24464,4049
24464,1070776
24464,161413
24464,345303
24469,243859
24469,85527
24469,175804
24469,106693
24470,97253
24470,490732
24470,190506
24470,
24471,4048942
24471,322120
24471,19723700
24471,12841318
24472,69537
24472,
24472,
24472,
24474,47091
24474,49290
24474,50747
24474,48835
24476,15692408
24476,50161
24476,52871
24476,61881
24479,130160
24479,21553
24479,428042
24479,263673
24480,1517153
24480,1289450
24480,200324
24480,4723216
24481,11752660
24481,404999
24481,179165
24481,
24484,119644
24484,112022
24484,104969
24484,116026
24492,4192998
24492,3582458
24492,6523720
24492,18073066
24503,51016
24503,290058
24503,2375651
24503,
24513,74439
24513,12518302
24513,270809
24513,
24521,20834182
24521,8449154
24521,1412509
24521,481545
24532,1573708
24532,16287926
24532,195496
24532,1733313
24533,159520
24533,195496
24533,35623363
24533,195012
24536,251663
24536,3124020
24536,4016406
24536,147805
24537,312316
24537,96407
24537,167910
24537,175104
24545,96969
24545,65272
24545,90473
24545,44265
24554,109758
24554,335163
24554,179128
24554,127328
24562,86429
24562,
24562,
24562,
24580,115296
24580,5746178
24580,103658
24580,12580324
24582,84602
24582,80491
24582,87843
24582,79859
24585,52216
24585,53105
24585,42420
24585,45698
24589,62270
24589,198624
24589,85327
24589,51558
24596,118749
24596,93936
24596,109707
24596,114887
24597,230604
24597,
24597,
24597,
24604,97986
24604,92827
24604,1654054
24604,35148175
24606,56796
24606,52587
24606,55583
24606,50039
24607,58953
24607,56580
24607,58384
24607,58988
24609,2024544
24609,1853728
24609,8722346
24609,1124037
24610,1206543
24610,1216491
24610,106387
24610,1306980
24612,93773
24612,115857
24612,95016
24612,100502
24613,1510835
24613,1510742
24613,1510838
24613,1510825
24616,88580
24616,
24616,
24616,
24617,1213926
24617,162975
24617,13660896
24617,824327
24619,2433738
24619,495020
24619,101036
24619,94789
24622,117883
24622,230600
24622,125659
24622,369702
24628,1935859
24628,74896
24628,75143
24628,74006
24633,61408
24633,63595
24633,61712
24633,63101
24644,68379
24644,2468178
24644,187532
24644,3550472
24648,186983
24648,
24648,
24648,
24658,82082
24658,65442
24658,124498
24658,253301
24659,65442
24659,82082
24659,124498
24659,253301
24662,128729
24662,198987
24662,124667
24662,196514
24666,91584
24666,94484
24666,93567
24666,62595
24668,1567333
24668,11686640
24668,215656
24668,67677
24669,23935
24669,30763
24669,26408
24669,26455
24671,174454
24671,11632938
24671,199257
24671,170896
24672,59311
24672,53491
24672,55294
24672,56777
24673,50722
24673,61489
24673,71033
24673,71034
24677,43231
24677,37802
24677,44266
24677,43220
24680,396269
24680,126604
24680,85044
24680,462271
24683,475784
24683,1663676
24683,1405406
24683,413573
24687,50035
24687,52674
24687,50051
24687,47722
24690,177218
24690,397776
24690,427474
24690,
24691,102266
24691,116106
24691,96542
24691,210988
24693,73692
24693,74608
24693,53529
24693,
24694,43278
24694,51658
24694,65377
24694,71455
24695,57742
24695,62472
24695,5788792
24695,49225
24698,72417
24698,224010
24698,67433
24698,28806
24700,42069
24700,49999
24700,46574
24700,44263
24703,
24703,
24703,
24703,
24706,333951
24706,6373
24706,11914
24706,5931
24710,51725
24710,51746
24710,51740
24710,52511
24712,34449
24712,35020
24712,34965
24712,35206
24713,39101
24713,40210
24713,38456
24713,38409
24720,56758
24720,44207
24720,118435
24720,53883
24728,44243
24728,52294
24728,48893
24728,52493
24733,56742
24733,352994
24733,62591
24733,43224
24736,25160
24736,12879
24736,16377
24736,
24738,39701
24738,39957
24738,38349
24738,40381
24739,22404
24739,20985
24739,21649
24739,22149
24742,346043
24742,
24742,
24742,
24743,26835
24743,23161
24743,25689
24743,25280
24747,39927
24747,38108
24747,43782
24747,39826
24749,42094
24749,
24749,
24749,
24751,115285
24751,48860
24751,40051
24751,284748
24754,52520
24754,61810
24754,66384
24754,
24755,92488
24755,96568
24755,90549
24755,92519
24756,56891
24756,57950
24756,202490
24756,63128
24758,7361
24758,7142
24758,
24758,
24764,372634
24764,374466
24764,73522
24764,72952
24767,229399
24767,229265
24767,229360
24767,
24774,103827
24774,
24774,
24774,
24780,379725
24780,331632
24780,770828
24780,364343
24782,421073
24782,405336
24782,2069844
24782,118276
24783,215399
24783,163465
24783,287856
24783,364534
24792,329613
24792,58049
24792,123050
24792,122273
24794,923025
24794,14778932
24794,795985
24794,112671
24796,3182470
24796,954636
24796,3544978
24796,3110942
24801,11786984
24801,4025456
24801,338627
24801,440982
24815,17658
24815,29138
24815,9883
24815,19750
24816,94627
24816,211023
24816,77832
24816,14881288
24825,207358
24825,105643
24825,99414
24825,66549
24836,65124
24836,179877
24836,56371
24836,204813
24839,10441722
24839,8749570
24839,1950186
24839,7513360
24847,38890
24847,53856
24847,129794
24847,45510
24849,266987
24849,83284
24849,122690
24849,76740
24850,408306
24850,61138
24850,86070
24850,84019
24853,211613
24853,13626
24853,250701
24853,28807903
24864,171123
24864,
24864,
24864,
24867,107207
24867,377084
24867,101276
24867,117582
24868,62622
24868,62407
24868,41647
24868,53877
24874,440762
24874,356773
24874,357722
24874,359033
24887,1837508
24887,446442
24887,1374992
24887,9670896
24888,376492
24888,85152
24888,108678
24888,1756719
24893,120812
24893,144528
24893,301893
24893,172726
24894,59059
24894,61454
24894,50741
24894,133572
24898,450618
24898,8789644
24898,74898
24898,73687
24907,71544
24907,432626
24907,62563
24907,288358
24908,26965176
24908,277820
24908,10556720
24908,12257146
24910,6234188
24910,1773561
24910,1177145
24910,322148
24918,4176826
24918,108979
24918,282725
24918,32411402
24919,73691
24919,188468
24919,268794
24919,58368
24925,780504
24925,1976000
24925,1735898
24925,6271042
24930,3859398
24930,14142856
24930,3709868
24930,156220
24931,83922
24931,77711
24931,35412
24931,38388
24933,5133120
24933,136441
24933,265567
24933,134266
24935,109818
24935,276929
24935,107175
24935,14304056
24940,65531
24940,177912
24940,39792
24940,143246
24943,136811
24943,
24943,
24943,
24944,498438
24944,93097
24944,73637
24944,1830273
24947,262535
24947,258759
24947,36943
24947,299893
24950,408306
24950,7252000
24950,2983900
24950,1664065
24960,415463
24960,11315808
24960,272440
24960,124879
24965,60864
24965,67317
24965,3606412
24965,3295266
24969,80834
24969,142846
24969,77934
24969,
24970,143119
24970,211356
24970,
24970,
24971,115755
24971,194724
24971,284277
24971,175167
24972,275288
24972,
24972,
24972,
24981,182782
24981,833554
24981,171699
24981,89855
24999,30061599
24999,1510277
24999,104224
24999,194631
25002,63555
25002,414696
25002,266687
25002,273990
25003,9484998
25003,253867
25003,2378281
25003,4314814
25006,83453
25006,166041
25006,66436
25006,56308
25007,7160372
25007,79285
25007,1273221
25007,59269
25008,4718276
25008,1931551
25008,279362
25008,185855
25027,166177
25027,
25027,
25027,
25028,2650978
25028,116791
25028,5754602
25028,806910
25032,5517320
25032,7726530
25032,251920
25032,1803228
25035,90472
25035,806910
25035,256554
25035,87484
25045,948617
25045,3327554
25045,47868
25045,59990
25047,26899242
25047,1521192
25047,6929930
25047,2032570
25048,108979
25048,108977
25048,2729652
25048,103434
25049,89155
25049,87825
25049,
25049,
25050,94481
25050,164248
25050,106095
25050,101034
25052,7806456
25052,326977
25052,1801061
25052,11199132
25064,85859
25064,77000
25064,105538
25064,95816
25066,1013753
25066,30056660
25066,88275
25066,342195
25067,54653
25067,70107
25067,
25067,
25070,72140
25070,72010
25070,75375
25070,56994
25071,174931
25071,886450
25071,136499
25071,282875
25080,65086
25080,73213
25080,72415
25080,66630
25084,100604
25084,88559
25084,72891
25084,130927
25094,63930
25094,861749
25094,240285
25094,303563
25095,268995
25095,2073099
25095,6106822
25095,6334726
25096,107808
25096,112225
25096,219075
25096,22160812
25099,243155
25099,383694
25099,117589
25099,312895
25104,341989
25104,145474
25104,346298
25104,324925
25105,25534
25105,29638
25105,
25105,
25107,47489
25107,58865
25107,56729
25107,50924
25123,803075
25123,93465
25123,
25123,
25131,71910
25131,75652
25131,2812244
25131,853010
25134,1070774
25134,1221827
25134,23877
25134,1080940
25138,337534
25138,2289518
25138,276656
25138,2177647
25142,60472
25142,6758316
25142,5031332
25142,180946
25157,88731
25157,133257
25157,125671
25157,138291
25163,379299
25163,99467
25163,
25163,
25165,153615
25165,276704
25165,318373
25165,49483
25177,491603
25177,77064
25177,80192
25177,99376
25180,1974857
25180,24330650
25180,872161
25180,26245948
25192,220501
25192,218171
25192,217842
25192,217301
25203,304501
25203,435925
25203,453884
25203,1027155
25205,185635
25205,123481
25205,128553
25205,125317
25207,102558
25207,96060
25207,471334
25207,100372
25209,145281
25209,142727
25209,238367
25209,105070
25221,136691
25221,195226
25221,209753
25221,1593562
25241,13024830
25241,14278524
25241,10715446
25241,436364
25249,1020116
25249,315702
25249,185471
25249,371883
25251,494284
25251,4959436
25251,105097
25251,115926
25257,46310
25257,46941
25257,44501
25257,60956
25262,157414
25262,89992
25262,216041
25262,12784758
25263,2314028
25263,2310438
25263,280790
25263,1467404
25265,58834
25265,42141
25265,47780
25265,40049
25267,68069
25267,1189017
25267,1100053
25267,92379
25270,178294
25270,200775
25270,201295
25270,179545
25280,95115
25280,61337
25280,61580
25280,177747
25289,87928
25289,90779
25289,81383
25289,109370
25293,116323
25293,155733
25293,144910
25293,217355
25295,230838
25295,129290
25295,112722
25295,2334873
25307,232954
25307,146042
25307,115326
25307,83079
25309,94898
25309,97770
25309,70991
25309,99423
25313,96701
25313,81873
25313,56758
25313,92468
25321,103484
25321,83399
25321,86387
25321,429177
25325,63644
25325,
25325,
25325,
25326,271242
25326,1386477
25326,237603
25326,11867066
25327,66124
25327,85251
25327,73584
25327,305800
25333,58796
25333,65314
25333,63927
25333,
25347,899070
25347,85814
25347,94888
25347,89668
25348,108979
25348,106178
25348,934339
25348,214367
25349,276134
25349,1356288
25349,1578889
25349,1567605
25353,1308728
25353,118655
25353,88128
25353,452625
25355,83767
25355,77914
25355,77402
25355,88993
25356,1964972
25356,89012
25356,252944
25356,14552152
25371,56218
25371,55471
25371,55633
25371,1466053
25373,59131
25373,57966
25373,57438
25373,59564
25374,67733
25374,247522
25374,79445
25374,73505
25381,2592102
25381,66034
25381,67101
25381,63192
25388,162430
25388,159490
25388,12851620
25388,
25389,156985
25389,133024
25389,85178
25389,105515
25396,91635
25396,32430782
25396,415425
25396,395268
25398,86034
25398,92007
25398,87270
25398,89689
25399,67546
25399,41619
25399,45666
25399,152148
25406,362225
25406,1545759
25406,478719
25406,236638
25411,107207
25411,126952
25411,805442
25411,296334
25416,14558
25416,13826
25416,13207
25416,1598574
25430,69495
25430,79510
25430,74964
25430,
25435,7455076
25435,115286
25435,19896454
25435,6667360
25436,35461
25436,36176
25436,389616
25436,
25440,54533
25440,56860
25440,485947
25440,58384
25443,5486178
25443,234989
25443,180740
25443,
25445,79854
25445,118996
25445,99009
25445,87903
25450,
25450,
25450,
25450,
25454,67784
25454,356255
25454,
25454,
25457,227900
25457,250884
25457,1259653
25457,1238366
25458,1617661
25458,10954652
25458,15679400
25458,14114802
25459,217193
25459,10418092
25459,362367
25459,487853
25460,119654
25460,418279
25460,368891
25460,1046173
25465,418279
25465,120591
25465,1046173
25465,368891
25466,10939
25466,36329
25466,34914
25466,15662560
25468,9237500
25468,17090
25468,14267
25468,16295
25470,23221806
25470,382330
25470,5534588
25470,1733785
25472,296572
25472,120762
25472,114924
25472,243736
25474,9179074
25474,124280
25474,295325
25474,9204074
25480,5058340
25480,296236
25480,1360089
25480,396659
25482,875034
25482,51956
25482,69013
25482,84507
25483,332375
25483,1232200
25483,280460
25483,815178
25486,120125
25486,107661
25486,32915252
25486,15137572
25488,50308
25488,72956
25488,
25488,
25490,119528
25490,
25490,
25490,
25497,35616
25497,37954
25497,35575
25497,26174
25498,63458
25498,65385
25498,18555732
25498,14593280
25503,203248
25503,114388
25503,180369
25503,77055
25504,85037
25504,989125
25504,53496
25504,1366313
25505,166036
25505,70544
25505,165570
25505,1063369
25507,103417
25507,8112472
25507,84251
25507,
25517,104507
25517,97614
25517,111856
25517,119035
25519,95657
25519,102946
25519,3001826
25519,382627
25522,288385
25522,140994
25522,139077
25522,261055
25523,43686
25523,49259
25523,147741
25523,1493317
25524,184905
25524,236888
25524,236204
25524,
25530,260210
25530,147748
25530,209566
25530,
25534,3132714
25534,115598
25534,1565958
25534,260198
25542,217756
25542,185130
25542,251469
25542,311991
25546,89374
25546,373074
25546,84266
25546,77655
25548,381577
25548,13273826
25548,8243374
25548,3052852
25557,1032846
25557,110153
25557,2128599
25557,5131472
25558,117330
25558,116943
25558,115500
25558,113484
25559,372079
25559,182035
25559,107805
25559,346383
25573,206686
25573,16309822
25573,1948199
25573,2036387
25574,440963
25574,80120
25574,120685
25574,100685
25576,170296
25576,170178
25576,170408
25576,170209
25577,295255
25577,345126
25577,172173
25577,170408
25583,40336
25583,41658
25583,45116
25583,27373
25584,414766
25584,244325
25584,211832
25584,220504
25586,132447
25586,1498811
25586,1498806
25586,2902504
25588,441048
25588,2905838
25588,347304
25588,1562871
25594,69704
25594,
25594,
25594,
25595,
25595,
25595,
25595,
25597,289513
25597,236258
25597,184850
25597,229962
25598,7651420
25598,88670
25598,111618
25598,97832
25599,20073
25599,138755
25599,
25599,
25602,23289160
25602,1967539
25602,875947
25602,2399525
25608,154749
25608,154565
25608,154942
25608,154106
25618,98461
25618,495794
25618,1534496
25618,395668
25619,73707
25619,361505
25619,214832
25619,268160
25625,347304
25625,371735
25625,268596
25625,121659
25627,20850406
25627,1166100
25627,82594
25627,13927994
25629,59246
25629,155088
25629,154265
25629,154706
25631,273535
25631,4906854
25631,1236470
25631,12611984
25648,1772342
25648,898096
25648,2832352
25648,98484
25649,162222
25649,50634
25649,73063
25649,370050
25651,95040
25651,119711
25651,7781798
25651,
25676,244576
25676,1846434
25676,1985387
25676,233127
25685,112641
25685,
25685,
25685,
25691,211827
25691,3904944
25691,211878
25691,386388
25694,102583
25694,98514
25694,107265
25694,167732
25709,1542344
25709,2369702
25709,154352
25709,811154
25710,257388
25710,
25710,
25710,
25718,246994
25718,342900
25718,276986
25718,302898
25725,173729
25725,47992
25725,151259
25725,5911258
25731,151592
25731,119678
25731,70548
25731,76874
25733,51965
25733,50505
25733,160557
25733,55677
25734,77459
25734,80719
25734,75178
25734,934710
25741,311375
25741,247984
25741,380640
25741,2622670
25745,1189073
25745,1263750
25745,451279
25745,338526
25764,85334
25764,88794
25764,94768
25764,4831804
25765,3596316
25765,1821128
25765,1576765
25765,211797
25767,285537
25767,31005
25767,244880
25767,196555
25768,182928
25768,
25768,
25768,
25774,9075008
25774,113117
25774,920505
25774,484807
25777,3503840
25777,261781
25777,95657
25777,103969
25778,73460
25778,284406
25778,10166264
25778,56518
25779,1149607
25779,1135946
25779,938750
25779,75274
25791,4836480
25791,4836094
25791,4837326
25791,4834784
25800,85454
25800,1073654
25800,12226696
25800,86874
25801,454310
25801,453008
25801,232551
25801,1351298
25807,56253
25807,2256578
25807,1756595
25807,6190202
25808,196270
25808,293093
25808,67937
25808,173748
25809,118435
25809,328077
25809,96542
25809,98749
25810,130176
25810,
25810,
25810,
25813,323575
25813,209600
25813,71144
25813,239489
25820,266895
25820,15576712
25820,
25820,
25821,75061
25821,57469
25821,59882
25821,64131
25823,134257
25823,162958
25823,82509
25823,199727
25825,485947
25825,5658252
25825,1196948
25825,3172678
25826,112588
25826,14174540
25826,1664627
25826,1694516
25828,1688612
25828,106113
25828,912583
25828,92400
25832,50538
25832,235348
25832,44590
25832,1680031
25837,214336
25837,216516
25837,61643
25837,229931
25838,244104
25838,39175
25838,251728
25838,254243
25843,1178618
25843,120571
25843,448442
25843,1527679
25849,52451
25849,61263
25849,58792
25849,71007
25857,86420
25857,120471
25857,95386
25857,100357
25864,46466
25864,44674
25864,46923
25864,40674
25870,323312
25870,261980
25870,257576
25870,321612
25871,270310
25871,270309
25871,270724
25871,242408
25874,255887
25874,271657
25874,235309
25874,255796
25876,313841
25876,307439
25876,263051
25876,335135
25877,366543
25877,51753
25877,60442
25877,356106
25878,457192
25878,54011
25878,1303344
25878,74522
25879,66429
25879,15732372
25879,7571992
25879,9432338
25880,62136
25880,
25880,
25880,
25893,117097
25893,82917
25893,74793
25893,160334
25900,75474
25900,429361
25900,49876
25900,819151
25905,308071
25905,109779
25905,107672
25905,416353
25908,164181
25908,97351
25908,113228
25908,107985
25909,44813
25909,39480
25909,58855
25909,47497
25910,26559
25910,37714
25910,34237
25910,35886
25914,783731
25914,198630
25914,1582502
25914,2922516
25917,70379
25917,81515
25917,81748
25917,83326
25925,55892
25925,337315
25925,74964
25925,76041
25926,47018
25926,58285
25926,45217
25926,41493
25927,289410
25927,431266
25927,445633
25927,446481
25929,204079
25929,50975
25929,51829
25929,50200
25932,173446
25932,133767
25932,12092
25932,15352
25937,149874
25937,200303
25937,234344
25937,1359434
25939,47657
25939,65954
25939,67495
25939,241347
25940,50976
25940,63759
25940,37284
25940,55840
25941,36380
25941,45978
25941,36737
25941,45272
25944,41612
25944,
25944,
25944,
25945,74857
25945,48122
25945,63190
25945,100830
25952,230257
25952,
25952,
25952,
25953,213343
25953,211878
25953,940629
25953,130410
25954,56732
25954,229914
25954,318915
25954,1630269
25957,147799
25957,73873
25957,79755
25957,73476
25958,1034071
25958,1196326
25958,437005
25958,6267280
25960,40532
25960,42205
25960,
25960,
25961,28262
25961,131414
25961,131647
25961,129887
25962,26115
25962,
25962,
25962,
25967,88847
25967,96061
25967,88794
25967,91790
25972,277705
25972,106028
25972,98844
25972,159876
25975,806910
25975,95833
25975,2372215
25975,108829
25978,104321
25978,113101
25978,173390
25978,245501
25980,114955
25980,101198
25980,208676
25980,310768
25982,90755
25982,84196
25982,135032
25982,806910
25986,55666
25986,60074
25986,57765
25986,91603
25988,163989
25988,83215
25988,66556
25988,7670212
25997,53946
25997,53137
25997,66952
25997,77031
26004,74525
26004,54672
26004,433505
26004,66213
26005,231698
26005,48998
26005,58911
26005,236763
26011,40525
26011,43766
26011,33963
26011,43695
26012,53867
26012,54337
26012,25026
26012,45763
26016,163759
26016,405037
26016,64012
26016,63848
26017,121027
26017,67012
26017,806901
26017,1085886
26019,54518
26019,88621
26019,136642
26019,123349
26020,52638
26020,53055
26020,46634
26020,48885
26021,47756
26021,47739
26021,46032
26021,42123
26029,97390
26029,78622
26029,71259
26029,75704
26032,46050
26032,47752
26032,42119
26032,324887
26034,55148
26034,49546
26034,172633
26034,53747
26035,64276
26035,70290
26035,107711
26035,55304
26037,182242
26037,27189
26037,28929
26037,29542
26038,249173
26038,12145724
26038,18567020
26038,258476
26039,56585
26039,50285
26039,54489
26039,52472
26041,240749
26041,31249
26041,
26041,
26044,179028
26044,77907
26044,254891
26044,923913
26045,61565
26045,106223
26045,61263
26045,63553
26049,32553
26049,52187
26049,57426
26049,46186
26052,1470853
26052,1670718
26052,70336
26052,95594
26053,10160650
26053,110992
26053,1290870
26053,111292
26054,4287320
26054,3289728
26054,1758692
26054,3416744
26056,37362
26056,
26056,
26056,
26060,
26060,
26060,
26060,
26064,56429
26064,78497
26064,64291
26064,4379326
26065,102943
26065,22077112
26065,2796462
26065,3594720
26066,103776
26066,106057
26066,112097
26066,106760
26069,93713
26069,38482
26069,106739
26069,172738
26073,76495
26073,77051
