movieID,genreID
8517700,12
8517704,2
8517704,3
8517720,7
8517720,2
8517720,3
8517732,7
8517778,1
8517778,5
8517790,1
8517814,10
8517814,11
8517936,10
8517936,11
8518260,1
8518284,2
8518302,10
8518302,15
8518302,9
8518464,6
8518464,4
8518464,5
8518920,14
8518920,6
8518920,2
8519072,2
8519258,2
8519380,11
8519380,1
8519380,9
8519574,2
8520144,2
8520380,14
8520380,11
8520380,1
8520458,2
8520614,2
8520742,10
8520742,7
8520912,7
8520912,8
8520912,13
8520966,1
8520966,15
8520966,9
8520982,2
8521014,7
8521014,14
8521014,2
8521050,2
8521130,2
8521134,2
8521166,1
8521204,2
8521378,2
8521378,19
8521378,18
8521424,20
8521458,2
8521460,14
8521460,2
8521460,3
8521484,2
8521484,17
8521500,1
8521500,12
8521506,6
8521506,1
8521508,2
8521584,2
8521670,2
8521686,6
8521718,14
8521718,1
8521718,17
8521736,7
8521736,6
8521736,4
8521762,2
8521766,15
8521778,14
8521778,1
8521778,17
8521782,6
8521782,1
8521876,6
8521876,4
8521964,11
8521996,2
8522006,6
8522006,5
8522038,2
8522056,20
8522216,2
8522432,24
8522432,25
8522584,2
8522820,1
8522820,19
8522820,9
8522832,2
8522844,2
8522952,2
8523022,2
8523028,1
8523028,5
8523050,1
8523116,6
8523116,1
8523116,13
8523126,1
8523150,2
8523158,2
8523218,2
8523246,1
8523246,5
8523286,10
8523286,7
8523292,7
8523292,6
8523292,1
8523302,22
8523304,2
8523328,10
8523328,7
8523328,11
8523334,10
8523334,6
8523334,11
8523376,2
8523382,6
8523382,11
8523598,2
8523636,2
8523730,2
8523802,2
8524146,2
8524164,4
8524318,1
8524590,2
8524650,7
8524650,16
8524650,4
8524684,1
8524684,5
8524746,1
8524904,7
8524904,8
8524904,15
8525070,1
8525070,9
8525070,12
8525140,10
8525140,16
8525140,13
8525178,2
8525338,20
8525414,10
8525482,2
8525518,2
8525540,2
8525556,15
8525704,1
8525796,1
8525796,9
8525846,2
8525894,6
8525894,15
8525958,1
8526010,1
8526036,2
8526038,1
8526164,7
8526164,14
8526164,1
8526168,13
8526282,17
8526312,11
8526312,1
8526316,8
8526344,1
8526370,1
8526370,9
8526370,12
8526506,10
8526506,2
8526530,12
8526576,12
8526590,2
8526690,1
8526824,6
8526824,1
8526872,14
8526872,6
8526872,1
8526982,1
8527652,1
8527738,1
8527954,6
8528124,2
8528174,2
8528214,2
8528230,6
8528236,1
8528278,1
8528278,4
8528280,1
8528284,1
8528284,20
8528284,5
8528286,1
8528286,4
8528332,2
8528334,1
8528388,2
8528484,2
8528490,2
8528494,2
8528530,1
8528546,2
8528674,15
8528752,10
8528752,11
8528782,2
8528786,2
8528790,2
8528794,2
8528798,1
8528798,17
8528798,20
8528826,2
8528864,2
8529066,1
8529066,5
8529070,1
8529070,4
8529134,1
8529134,9
8529186,6
8529208,1
8529218,6
8529296,1
8529296,5
8529310,1
8529310,4
8529450,4
8529450,5
8529484,11
8529484,2
8529512,1
8529512,12
8529750,2
8529772,1
8529994,1
8530176,2
8530376,2
8530390,1
8530408,1
8530496,2
8530600,2
8530796,12
8530808,1
8530808,8
8530808,17
8530832,1
8530836,1
8530836,9
8530866,10
8530866,1
8530898,11
8530898,1
8530900,1
8530900,13
8530904,1
8530904,5
8530928,1
8530934,2
8530948,2
8530978,1
8530978,17
8531042,17
8531044,1
8531044,9
8531044,12
8531140,10
8531186,2
8531206,17
8531242,15
8531246,1
8531250,1
8531250,9
8531250,12
8531262,7
8531262,1
8531262,8
8531398,6
8531398,1
8531398,15
8531464,6
8531464,1
8531582,10
8531582,1
8531582,5
8531618,10
8531618,6
8531650,1
8531740,6
8531740,1
8531754,1
8531794,2
8532026,2
8532152,6
8532534,1
8532548,15
8532782,6
8532782,9
8532808,1
8532820,2
8532954,2
8533260,10
8533270,10
8533270,11
8533270,1
8534294,1
8534934,22
8534934,6
8535180,10
8535180,1
8535180,12
8535472,6
8535502,1
8535546,6
8535546,1
8535546,5
8535678,10
8535678,7
8535678,13
8535732,1
8535732,9
8535774,2
8535794,2
8535848,16
8535852,16
8535852,20
8535868,2
8535868,3
8535954,10
8535968,1
8536034,8
8536224,13
8536568,22
8536930,5
8536952,1
8536952,4
8537018,1
8537066,6
8537066,15
8537284,9
8537296,1
8537296,13
8537408,6
8537496,2
8537558,1
8537562,1
8537578,10
8537578,20
8537578,5
8537592,15
8537630,1
8537758,10
8537758,1
8537758,12
8537984,5
8538244,10
8538244,6
8538244,13
8538552,6
8538552,1
8538674,10
8538674,11
8538720,1
8538974,1
8538974,18
8539280,7
8539280,6
8539280,4
8539316,15
8539500,6
8539500,8
8539500,17
8539512,2
8539790,10
8539818,1
8539838,10
8539876,2
8540100,11
8540100,1
8540100,9
8540196,6
8540428,8
8540428,15
8540428,13
8540590,6
8540608,1
8540762,10
8540762,16
8540762,13
8540824,2
8540928,2
8541044,10
8541044,16
8541044,13
8541132,12
8541138,10
8541138,16
8541138,13
8541230,2
8541250,15
8541250,9
8541250,12
8541302,2
8541354,14
8541354,2
8541394,1
8541394,12
8541408,2
8541416,2
8541440,15
8541440,9
8541460,6
8541460,17
8541694,11
8541694,2
8541694,1
8541812,2
8541826,1
8541826,12
8541830,2
8541842,1
8541914,2
8542054,2
8542144,6
8542144,12
8542154,1
8542154,12
8542168,2
8542190,1
8542280,2
8542664,2
8542722,1
8542722,15
8542722,12
8542754,6
8542864,1
8542864,15
8542964,11
8542964,9
8542964,12
8542992,2
8542992,3
8543182,2
8543242,20
8543242,5
8543292,12
8543372,2
8543388,2
8543412,10
8543412,6
8543412,5
8543454,2
8543470,2
8543490,12
8543902,1
8543902,13
8544084,2
8544172,15
8544176,14
8544176,2
8544176,1
8544234,1
8544234,12
8544316,16
8544316,4
8544336,1
8544350,1
8544350,18
8544498,1
8544498,3
8544520,2
8544614,15
8544702,15
8544710,17
8544966,2
8544966,17
8545072,10
8545072,18
8545180,1
8545180,20
8545180,5
8545214,1
8545214,5
8545232,2
8545232,1
8545264,6
8545272,1
8545272,5
8545352,2
8545352,17
8545356,6
8545394,6
8545394,1
8545394,5
8545404,6
8545404,5
8545442,6
8545482,7
8545482,11
8545482,1
8545634,2
8545636,7
8545636,4
8545636,8
8545950,2
8545990,1
8545990,13
8545998,6
8545998,1
8546008,2
8546144,15
8546144,9
8546144,12
8546176,1
8546176,15
8546176,12
8546240,2
8546266,2
8546338,6
8546386,6
8546408,2
8546414,14
8546414,2
8546416,1
8546454,14
8546506,2
8546642,15
8546712,2
8546738,10
8546738,7
8546738,12
8546902,4
8546902,20
8547004,19
8547132,1
8547560,2
8547560,1
8547560,3
8547668,1
8547768,15
8547768,9
8547768,12
8547914,6
8548016,2
8548024,2
8548032,2
8548076,2
8548282,2
8548282,20
8548708,6
8548708,1
8548740,2
8548792,10
8548792,8
8548792,13
8549254,11
8549254,1
8549254,12
8549364,2
8549482,10
8549482,7
8549482,2
8549510,17
8549586,2
8549590,1
8549590,9
8549740,1
8549740,12
8549744,9
8549744,12
8549798,17
8549902,6
8549946,2
8549952,6
8549952,15
8549972,17
8550014,2
8550054,1
8550180,2
8550188,15
8550208,10
8550208,1
8550208,12
8550214,2
8550244,6
8550244,2
8550244,1
8550248,2
8550264,12
8550274,2
8550276,11
8550276,1
8550314,2
8550322,2
8550416,1
8550514,10
8550514,6
8550514,13
8550576,2
8550848,13
8550878,2
8550978,17
8550988,11
8550988,1
8550992,17
8551054,13
8551114,7
8551114,6
8551134,2
8551136,10
8551136,19
8551248,1
8551250,14
8551264,1
8551264,9
8551264,12
8551336,2
8551394,1
8551480,10
8551480,6
8551480,1
8551562,17
8551680,1
8551696,2
8551744,2
8551784,1
8551868,15
8552008,6
8552226,15
8552406,6
8552406,15
8552834,6
8552834,1
8552834,4
8552836,2
8552836,17
8552858,2
8552902,2
8552934,1
8553064,1
8553072,1
8553134,14
8553134,11
8553134,1
8553192,1
8553192,19
8553212,15
8553340,2
8553578,6
8553578,1
8553606,6
8553606,1
8553606,5
8553766,1
8553964,1
8554138,2
8554256,11
8554256,1
8554320,2
8554322,6
8554406,6
8554412,2
8554462,2
8554716,7
8554716,1
8554826,1
8554826,21
8554982,1
8554982,17
8554982,13
8555082,11
8555140,2
8555148,1
8555228,1
8555260,1
8555260,12
8555270,1
8555274,2
8555446,6
8555488,1
8555488,5
8555506,6
8555576,5
8555602,2
8555756,1
8555778,15
8555820,2
8556014,2
8556340,2
8556530,2
8557122,2
8557230,10
8557230,11
8557350,2
8557570,1
8557698,10
8557830,10
8557830,11
8557832,1
8557904,12
8558204,16
8558204,14
8558204,2
8558272,20
8558276,10
8558276,7
8558276,19
8558360,1
8558476,2
8558480,6
8558480,15
8558504,14
8558504,2
8558504,19
8558508,2
8558596,6
8558596,15
8558774,12
8558788,2
8558978,10
8558978,7
8559006,2
8559016,2
8559262,2
8559400,20
8559472,12
8559614,13
8559614,12
8559640,7
8559640,14
8559640,2
8559708,15
8559742,6
8559792,14
8559792,2
8559792,19
8559876,10
8559876,1
8559998,6
8560002,2
8560130,16
8560172,6
8560296,1
8560420,2
8560648,6
8560648,1
8560754,16
8560776,1
8560814,1
8560876,12
8561086,11
8561086,1
8561086,9
8561248,1
8561248,5
8561314,2
8561344,14
8561344,11
8561344,1
8561352,2
8561358,2
8561388,2
8561428,6
8561428,1
8561498,15
8561540,1
8561556,1
8561556,19
8561556,20
8561618,10
8561618,11
8561672,10
8561672,7
8561672,4
8561690,11
8561690,12
8561698,6
8561732,10
8561732,5
8561758,2
8561758,17
8561924,1
8562000,2
8562068,1
8562100,6
8562100,1
8562142,2
8562208,10
8562208,11
8562370,1
8562446,1
8562446,20
8562446,5
8562562,11
8562562,1
8562562,9
8562572,1
8562576,1
8562738,6
8562738,5
8562824,6
8562824,5
8562960,19
8563028,14
8563234,1
8563234,4
8563234,5
8563452,11
8563452,1
8563452,12
8563550,2
8563618,2
8563656,10
8563656,6
8563656,15
8563706,6
8563992,8
8563992,13
8564100,6
8564158,1
8564572,16
8564572,2
8564600,12
8564614,14
8564614,2
8564902,2
8564902,19
8564974,2
8565086,11
8565178,2
8565218,10
8565218,7
8565218,2
8565278,6
8566390,1
8566570,1
8566718,11
8566718,1
8566864,6
8566872,6
8566934,19
8566988,1
8567102,10
8567102,11
8567102,9
8567168,10
8567168,6
8567168,11
8567226,2
8567238,10
8567342,1
8567410,3
8567862,16
8567862,1
8568624,2
8568790,1
8569116,1
8569116,19
8569126,15
8569206,4
8569230,2
8569344,1
8569390,1
8569472,14
8569472,2
8569578,10
8569578,6
8569578,1
8569610,9
8570546,2
8570546,20
8570546,13
8571234,2
8571242,1
8571404,13
8571428,6
8571470,2
8571514,18
8571578,7
8571578,6
8571578,1
8571594,15
8571630,2
8571660,1
8571674,1
8571716,10
8571716,1
8571716,12
8571740,1
8571740,8
8571760,15
8571820,10
8571820,11
8571826,2
8571844,1
8571858,10
8571858,11
8571866,6
8571890,2
8571890,1
8571958,15
8571960,10
8571960,11
8571998,10
8571998,6
8571998,11
8572010,1
8572922,6
8573002,2
8573274,2
8573752,6
8573752,1
8573992,2
8574022,6
8574022,15
8574116,20
8574124,1
8574124,15
8574170,1
8574186,1
8574212,1
8574252,10
8574252,9
8574252,13
8574270,1
8574416,1
8574476,11
8574476,1
8574476,12
8574506,2
8574516,12
8574528,10
8574566,2
8574698,2
8574708,2
8574836,14
8574836,2
8574836,17
8574848,6
8574866,2
8575058,2
8575274,17
8575408,6
8575428,1
8575428,12
8575442,14
8575442,2
8575442,1
8575444,6
8575444,1
8575444,4
8575450,2
8575470,5
8576436,2
8577178,2
8577306,12
8577370,15
8577512,2
8577526,10
8577526,11
8577580,10
8577580,6
8577582,10
8577582,11
8577610,2
8577612,2
8577750,2
8577760,1
8577760,15
8577760,9
8577778,2
8577792,1
8577844,19
8577988,1
8578124,1
8578132,10
8578132,1
8578132,8
8578324,2
8578324,21
8578326,2
8578328,2
8578442,2
8578466,1
8578490,1
8578572,2
8578606,14
8578606,2
8578606,19
8579086,2
8579238,10
8579238,11
8579238,1
8579290,1
8579290,8
8579674,10
8579674,1
8579674,18
8579688,14
8579688,2
8579840,12
8579888,2
8580000,2
8580052,2
8580114,2
8580162,1
8580240,2
8580242,10
8580242,6
8580242,1
8580274,6
8580274,17
8580348,6
8580394,2
8580428,1
8580466,2
8580720,1
8580948,2
8581026,2
8581140,15
8581198,1
8581230,1
8581262,2
8581278,2
8581278,3
8581366,7
8581366,6
8581366,1
8581452,15
8581462,2
8581484,1
8581492,15
8581622,1
8581622,18
8581626,2
8581634,6
8581670,10
8581670,12
8581706,2
8581816,12
8581840,1
8581840,15
8581840,9
8581872,14
8581872,2
8581964,10
8581964,5
8582014,6
8582018,2
8582034,17
8582056,6
8582104,1
8582104,5
8582120,1
8582256,1
8582352,2
8582772,12
8582838,12
8583070,2
8583070,1
8583070,3
8583176,2
8583184,1
8583214,2
8583284,1
8583378,6
8583378,17
8583378,20
8583520,5
8583724,20
8583932,1
8583970,2
8584048,6
8584048,15
8584722,1
8584728,11
8584728,2
8585080,2
8585100,2
8585244,22
8585418,1
8585418,17
8585418,5
8585430,6
8585430,1
8585484,1
8585488,6
8585488,11
8585488,12
8585610,12
8585744,1
8585744,4
8585744,5
8585750,1
8585750,4
8585764,6
8585802,1
8585940,11
8585940,15
8585940,12
8586088,6
8586256,6
8586270,17
8586284,10
8586284,1
8586298,1
8586318,2
8586320,1
8586448,1
8586616,10
8586616,5
8586662,1
8586692,1
8586692,5
8586716,10
8586716,7
8586716,8
8586736,12
8586842,6
8586854,6
8586880,10
8586912,1
8586954,1
8586976,6
8586976,4
8586976,5
8586990,2
8587006,1
8587052,1
8587122,6
8587122,15
8587142,1
8587142,12
8587150,1
8587280,2
8587692,2
8587766,2
8587766,3
8588160,1
8588254,6
8588414,11
8588414,1
8588414,12
8588514,1
8589056,1
8589122,10
8589122,2
8589146,4
8589192,10
8589192,7
8589192,1
8589210,6
8589210,1
8589210,4
8589358,6
8589358,5
8589402,13
8589406,6
8589440,1
8589460,11
8589474,1
8589474,9
8589474,12
8589512,14
8589512,2
8589512,3
8589616,2
8589638,2
8589642,2
8589680,2
8589698,10
8589698,7
8589698,16
8589718,7
8589718,6
8589718,13
8589746,1
8589746,19
8589748,6
8589792,1
8589846,15
8589854,6
8589854,1
8589854,12
8589864,2
8590046,2
8590114,1
8590114,21
8590136,6
8590136,2
8590218,1
8590218,8
8590298,5
8590300,6
8590528,1
8590566,2
8590660,1
8590896,6
8590896,1
8590896,5
8590936,15
8590940,5
8590992,5
8591008,10
8591008,8
8591008,13
8591046,2
8591070,2
8591200,10
8591260,11
8591260,1
8591260,3
8591436,1
8591526,1
8591530,1
8591552,1
8591552,5
8591604,6
8591604,15
8591792,1
8591792,5
8591840,1
8591944,2
8591950,2
8591966,8
8591986,10
8591986,6
8591986,11
8592004,2
8592078,14
8592078,2
8592108,2
8592128,2
8592146,2
8592188,2
8592192,2
8592226,2
8592498,6
8592498,11
8592498,1
8592552,2
8593116,15
8593116,12
8593290,1
8593290,4
8593538,6
8593538,1
8593538,5
8593606,2
8593814,20
8593824,10
8593824,1
8593824,21
8593878,2
8593904,6
8593904,5
8593930,1
8593930,8
8593930,15
8593966,2
8593982,1
8594004,14
8594004,19
8594008,1
8594012,10
8594012,11
8594012,12
8594030,2
8594362,2
8594376,11
8594376,1
8594376,15
8594582,7
8594582,6
8594582,4
8594656,1
8594718,15
8594718,12
8594732,6
8594748,2
8594834,15
8594948,13
8595016,6
8595016,2
8595016,1
8595106,6
8595136,1
8595204,6
8595204,1
8595204,5
8595336,2
8595414,1
8595414,3
8595426,5
8595434,7
8595434,16
8595434,6
8595470,16
8595478,6
8595478,1
8595480,1
8595480,20
8595480,18
8595560,2
8595586,15
8595586,9
8595586,12
8595622,2
8595626,2
8595708,7
8595708,1
8595708,5
8595770,6
8595774,2
8595776,2
8595850,8
8595874,1
8595890,2
8595890,1
8595890,18
8595894,1
8595900,6
8595996,15
8595996,12
8596274,15
8596716,2
8596872,1
8596872,13
8596966,2
8596970,6
8597200,15
8597286,10
8597286,15
8597286,13
8597408,1
8597408,15
8597424,7
8597424,6
8597424,15
8597594,11
8597594,12
8597792,10
8597792,1
8597832,6
8598142,2
8598200,13
8598296,2
8598380,1
8598454,2
8598534,6
8598534,5
8598552,1
8598552,5
8598634,2
8598650,2
8598776,15
8598802,6
8598802,1
8598802,5
8598882,1
8599048,2
8599112,1
8599208,2
8599308,2
8599324,10
8599324,12
8599362,1
8599416,2
8599512,1
8599572,1
8599572,12
8599716,2
8599716,3
8599736,2
8599746,6
8599746,1
8599746,4
8599778,6
8600218,1
8600414,6
8600458,15
8600462,1
8600988,10
8600988,14
8600988,1
8601228,2
8601284,6
8601284,1
8601408,1
8601408,5
8601408,12
8601530,15
8601550,11
8601550,12
8601612,6
8601612,1
8601626,2
8601724,11
8601770,1
8601996,6
8601996,5
8602318,7
8602320,7
8602320,8
8602372,2
8602500,2
8602600,22
8602626,10
8602636,22
8602640,6
8602654,1
8602700,1
8602746,14
8602746,2
8602760,12
8602768,1
8602768,5
8602844,11
8602844,1
8602886,1
8602902,1
8602938,12
8603004,6
8603122,1
8603148,1
8603150,2
8603560,1
8607728,11
8607728,1
8607818,10
8608144,1
8608144,12
8608692,2
8608776,1
8608822,6
8608822,4
8608822,20
8608834,5
8608844,10
8608844,11
8608862,1
8608918,6
8609058,2
8609082,2
8609160,9
8609160,5
8609240,14
8609278,10
8609278,6
8609336,14
8609368,2
8609374,2
8609466,2
8609504,1
8609594,6
8609660,7
8609660,1
8609660,4
8609776,10
8609814,11
8609814,1
8609908,22
8609998,22
8610036,12
8610214,1
8610286,1
8610286,8
8610286,19
8610360,1
8610430,1
8610436,14
8610436,6
8610436,2
8610794,6
8610794,5
8610826,2
8610846,2
8610850,6
8610852,1
8610856,10
8610856,6
8610856,5
8610932,1
8610984,6
8610984,4
8610996,6
8610996,5
8611016,6
8611016,15
8611042,1
8611064,1
8611106,1
8611106,5
8611116,2
8611310,2
8611310,19
8611310,18
8611408,1
8611408,9
8611408,12
8611580,2
8611692,17
8611700,6
8611700,1
8611700,5
8611778,24
8611808,1
8612096,2
8612190,1
8612254,10
8612254,15
8612254,13
8612428,11
8612428,1
8612678,2
8612792,11
8612792,1
8612792,12
8612820,10
8612820,6
8612820,1
8612886,4
8613070,1
8613070,5
8613188,2
8613336,2
8613876,11
8613876,1
8613876,12
8613878,2
8613878,1
8613878,12
8613892,10
8613892,1
8613892,12
8614056,16
8614260,3
8614312,1
8614336,7
8614336,8
8614336,15
8614502,2
8614502,17
8614536,11
8614536,2
8614612,2
8614664,10
8614664,1
8614664,12
8614682,12
8614742,5
8615016,1
8615046,2
8615108,1
8615136,14
8615136,1
8615164,11
8615164,1
8615164,12
8615192,11
8615192,1
8615252,16
8615328,5
8615732,10
8615732,1
8615732,18
8615746,6
8615746,1
8615748,1
8615764,6
8615806,2
8615816,9
8615818,2
8615822,10
8615822,13
8615824,2
8615826,5
8615826,18
8615840,6
8615956,7
8615956,4
8616016,1
8616050,1
8616070,6
8616070,11
8616070,5
8616108,2
8616164,6
8616164,1
8616250,11
8616250,1
8616250,5
8616748,14
8616748,19
8616938,12
8617064,6
8617064,1
8617064,13
8617496,15
8617648,15
8617672,10
8617672,7
8617672,11
8617816,2
8617852,16
8617954,2
8617992,1
8618118,10
8618118,11
8618118,9
8618244,17
8618270,1
8618278,14
8618278,2
8618278,19
8618358,10
8618358,6
8618358,1
8618370,6
8618370,1
8618412,6
8618412,1
8618412,5
8618438,15
8618558,1
8618654,2
8618686,2
8618712,15
8618714,1
8618714,8
8618714,15
8618718,6
8618718,15
8618718,13
8618726,6
8618810,2
8618878,2
8618890,13
8618972,1
8618972,15
8618972,9
8618984,2
8618986,15
8618986,12
8619236,15
8619236,13
8619444,2
8619556,2
8619682,12
8619812,6
8619830,6
8619844,2
8619854,1
8619856,10
8619866,11
8619866,2
8619866,4
8619890,2
8619912,2
8619956,10
8619956,1
8619956,5
8619974,15
8619974,13
8619976,15
8619980,15
8619984,1
8620002,1
8620002,5
8620006,7
8620006,6
8620014,16
8620042,10
8620056,2
8620066,2
8620078,11
8620078,17
8620078,12
8620110,6
8620140,2
8620146,3
8620154,1
8620154,17
8620180,2
8620186,15
8620646,15
8620646,12
8620668,19
8621360,2
8621430,1
8621438,14
8621494,1
8621532,1
8621538,1
8621538,12
8621558,2
8621562,2
8621608,1
8621972,2
8622174,6
8622232,20
8622232,5
8622278,6
8622278,11
8622282,1
8622286,1
8622348,6
8622348,1
8623162,15
8623162,12
8623376,1
8623582,2
8623592,1
8623904,6
8623904,1
8623904,8
8624068,13
8625388,10
8625388,14
8625388,19
8626084,11
8626084,2
8626084,1
8628638,2
8628682,1
8628682,17
8628682,5
8628722,6
8628960,1
8629090,6
8629094,1
8629204,2
8629308,1
8629322,15
8629396,1
8629434,1
8629434,15
8629548,2
8629572,2
8629592,1
8629602,1
8629602,4
8629602,5
8629716,2
8629728,1
8629730,15
8629730,9
8629730,12
8629748,10
8629748,6
8629748,11
8629776,1
8629776,21
8629780,2
8630006,10
8630006,14
8630006,19
8630054,6
8630054,1
8630054,5
8630062,10
8630062,11
8630152,2
8630154,1
8630238,1
8630268,2
8630282,1
8630292,2
8630370,2
8630370,15
8630396,10
8630424,6
8630452,6
8630496,15
8630536,2
8630952,1
8631150,2
8631174,14
8631174,1
8631326,6
8631432,10
8631432,7
8631432,8
8631612,6
8631800,1
8632062,2
8632136,2
8632782,7
8632782,6
8632782,9
8632862,2
8632970,1
8632990,2
8632992,17
8633038,2
8633082,2
8633088,2
8633116,1
8633120,2
8633250,6
8633250,11
8633250,1
8633288,2
8633296,10
8633296,7
8633296,15
8633430,10
8633430,1
8633438,2
8633462,1
8633462,19
8633462,18
8633464,1
8633464,13
8633478,1
8633478,15
8633478,9
8633506,1
8633542,10
8633542,7
8633542,11
8633560,6
8633590,16
8633654,1
8633700,1
8633748,6
8633848,16
8633882,1
8633942,15
8633950,6
8633950,1
8634318,9
8634326,1
8634328,1
8634348,15
8634348,9
8634348,12
8634368,6
8634368,1
8634406,14
8634406,1
8634412,2
8634442,2
8634446,2
8634456,2
8634460,1
8634576,2
8634652,2
8634660,1
8634904,1
8635044,6
8635044,5
8635048,2
8635054,10
8635054,7
8635054,8
8635064,10
8635064,11
8635064,1
8635076,6
8635092,14
8635092,6
8635092,1
8635134,10
8635134,7
8635134,15
8635166,8
8635384,10
8635384,1
8635384,13
8635520,2
8635520,1
8635590,14
8635590,2
8636098,8
8636142,16
8636142,6
8636142,1
8636456,1
8636456,15
8636622,2
8636622,4
8636690,7
8636690,5
8636926,15
8637250,2
8637302,1
8637302,15
8637302,12
8637322,2
8637420,2
8637424,6
8637424,11
8637428,6
8637428,1
8637440,6
8637440,1
8637446,7
8637446,16
8637446,6
8637498,10
8637498,7
8637498,16
8637504,2
8637532,2
8637534,6
8637534,1
8637534,5
8637624,1
8637624,5
8637908,1
8637930,1
8637950,6
8637970,1
8637998,2
8638048,2
8638100,2
8638182,4
8638420,2
8638420,3
8638524,6
8638524,15
8638576,2
8638638,14
8638640,1
8638640,4
8638640,20
8638648,6
8638696,6
8638730,1
8638750,2
8638750,17
8638756,2
8638756,17
8639136,1
8639136,12
8639136,18
8639166,7
8639168,10
8639168,7
8639168,15
8639184,2
8639208,10
8639208,11
8639316,15
8639318,2
8639322,2
8639326,1
8639326,19
8639506,6
8639740,1
8640242,16
8640242,15
8640314,14
8640314,6
8640314,23
8640472,1
8640576,2
8640640,2
8640680,7
8640714,10
8640714,11
8640714,1
8640728,11
8640806,2
8640912,2
8640928,1
8640928,15
8640928,9
8640960,1
8640994,7
8640994,6
8640994,1
8641112,6
8641112,1
8641184,2
8641728,1
8641728,9
8641796,1
8642270,2
8642272,2
8642334,1
8642334,12
8642538,2
8642924,1
8643336,2
8643336,3
8643442,10
8643490,2
8643932,11
8644024,1
8644088,6
8644126,1
8644126,5
8644380,5
8645290,1
8645716,15
8645918,2
8646088,2
8646102,2
8646254,6
8646470,11
8646470,1
8646470,9
8646584,2
8646748,6
8646748,8
8646884,2
8646884,19
8647010,1
8647158,6
8647158,1
8647158,5
8647214,6
8647214,5
8647310,6
8647310,1
8647342,2
8647376,1
8647382,1
8647400,6
8647400,1
8647400,5
8647426,10
8647426,1
8647426,19
8647924,2
8647978,2
8648052,2
8648126,6
8648126,5
8648232,1
8648384,2
8648586,2
8648640,10
8648640,12
8648744,1
8648840,1
8648880,11
8648880,1
8648974,6
8648974,1
8649020,2
8649060,2
8649064,2
8649096,2
8649104,2
8649118,1
8649142,1
8649148,2
8649186,1
8649190,1
8649190,9
8649190,12
8649196,1
8649224,10
8649224,1
8649224,12
8649252,6
8649252,1
8649322,2
8649336,1
8649344,1
8649344,19
8649352,1
8649352,5
8649372,2
8649438,6
8649438,1
8649438,5
8649450,15
8649450,12
8649454,11
8649454,12
8649460,4
8649490,1
8649490,12
8649560,2
8649570,1
8649570,15
8649634,2
8649636,6
8649636,1
8649822,14
8649822,2
8649822,19
8649868,14
8649868,2
8649978,7
8649978,2
8649978,1
8650030,1
8650030,9
8650030,12
8650146,1
8650228,2
8650270,5
8650344,1
8650436,2
8650508,5
8650802,2
8650868,1
8650966,17
8650976,1
8651064,12
8651112,1
8651112,8
8651112,9
8651150,7
8651178,14
8651178,2
8651186,16
8651186,6
8651186,8
8651292,11
8651292,1
8651292,12
8651728,11
8651728,1
8651728,12
8651744,2
8651780,15
8651780,13
8651780,12
8652014,2
8652104,2
8652250,6
8652368,2
8652500,2
8652518,2
8652546,22
8652546,6
8652564,2
8652564,3
8652584,7
8652584,14
8652584,21
8652636,5
8652728,1
8652728,5
8652728,3
8652818,16
8652818,1
8652818,8
8652824,2
8652844,1
8652844,5
8652912,1
8653224,3
8653336,2
8653470,6
8653470,1
8653470,4
8653486,1
8653596,9
8653606,2
8653638,1
8653638,5
8653640,6
8653642,6
8653676,6
8653676,12
8653790,11
8653790,15
8653790,12
8653804,1
8653804,15
8653804,12
8653820,1
8653820,15
8653820,12
8653824,8
8653824,15
8653824,12
8653840,1
8653880,15
8653880,9
8653880,12
8653902,10
8653902,11
8653902,1
8653908,1
8653932,2
8653934,2
8654080,15
8654082,5
8654102,14
8655182,8
8655470,6
8655470,1
8655550,2
8655574,6
8655574,1
8655574,4
8655594,10
8655608,10
8655608,11
8655608,1
8655618,1
8655654,1
8655692,1
8655702,2
8655702,18
8655738,10
8655738,11
8655738,12
8655740,1
8655938,2
8655954,1
8656114,2
8656192,1
8656220,1
8656220,13
8656374,2
8656374,19
8656374,21
8656636,2
8656642,15
8656686,15
8656686,12
8656696,14
8656696,1
8656696,19
8657154,2
8657270,10
8657270,15
8657270,12
8657486,10
8657498,10
8657548,15
8657590,2
8657600,7
8657600,1
8657624,2
8657636,14
8657636,8
8657692,15
8657696,6
8657696,1
8657696,19
8657700,1
8657700,12
8657790,2
8657794,1
8657824,6
8657824,5
8657862,1
8657898,7
8657898,6
8657898,2
8657914,10
8657914,7
8657914,12
8658134,12
8658166,15
8658222,2
8658224,1
8658278,12
8658520,6
8658520,5
8658602,1
8658676,1
8658858,1
8658888,1
8659050,1
8659758,9
8659948,16
8659948,6
8659948,17
8660084,6
8660400,1
8660416,1
8660422,10
8660422,9
8660422,12
8660434,15
8660466,6
8660600,1
8660600,12
8660656,15
8660656,12
8660786,12
8660788,6
8660788,4
8660862,2
8661026,12
8661030,1
8661056,1
8661062,1
8661066,1
8661074,1
8661084,1
8661084,12
8661098,1
8661166,1
8661178,1
8661230,6
8661260,1
8661302,1
8661308,15
8661390,5
8661404,2
8661420,19
8661444,15
8661486,2
8661494,15
8661508,1
8661510,2
8661510,3
8661570,6
8661570,1
8661570,5
8661580,2
8661814,10
